rating,content
1,"7월6일 핸드폰 새로 구매하게 되어 신분증인증을 새로 하게 되었는데, 실물사진이 아니라고 재인증 수차례 하다 안되어 운전면허증 오늘 새로 발급받아 인증에 성공 하고 돈 다 빼버렸습니다. 사진을 찍어 인증하는 방법 밖에 없는데,인증이 안되어 은행멉무를 못보게 되어 매우 불편하더군요. 신분증들고 찾아갈 은행도 없고ㅠㅠ 부서를 만들어 영상통화라도 하면서 신분증과 얼굴 확인이라도 해서 은행 업무 지장없게 해달라고 건의는했습니다. 저는 10일동안 인증안되서 고생고생 한터라 당분간은 이용 안할듯 합니다. 본인 확인차 계좌번호, 사용중 카드 색과 디자인, 마지막거래날짜 다 물어보고 맞다면서도... 신분증사진인증 안되서 어플이용 안되다보니 다신 안쓰고 싶네요. 물어보지를 말든가 확인했음 통과 시켜주던가ㅠㅠ 아님 영통으로 확인하는 부서라도 만들던가 ㅠㅠ 무조건 안된다니ㅠㅠ 새로 발급받은 신분증은 인증이 되어 인증되자마자 돈 다 빼버렸지요. 세이프박스 묶어둔것도 다빼버렸지요. 통장0원 만듦."
5,카카오뱅크를 너무너무 잘 사용하고 있는 10대 학생입니다!! 다만 아직 제가 10대인지라 카카오뱅크 미니를 사용중인데요. 미니에도 저금할 수 있는 기능이 있었으면 하는 바램에 리뷰 작성합니다. 용돈을 사용하고 남은 돈을 따로 보관하고 싶은데 그게 안되어 불편하고 26일 저금했다가 다음 달 저금하려하니 이전 저금을 깨야하더라구요ㅠㅠ 이것만 빼면 정말 너무너무 잘 사용하고 있습니다!! 감사합니다.
1,"개명신청을 위해 서류를 제출했으나 반복되는 오류로 개명긴청이 진행되지 않으며, 그로 인해 계좌개설 또한 불가능하게 되어 불편함만 줍니다. 고객센터에서는 앱을 지웠다가 깔고 휴대폰을 껏다 키라는 기계적인 답변만을 반복하고 제대로 해결되지 않았습니다."
1,미성년자라서 미니 사용하고 있는데 인증비번 5회 오류나서 이것때문에 할게 너무 복잡해요 영상통화 하고 싶지도 않고 쉽게 해줬으면 좋겠어요 지금 너무 짜증나네요 ㅠㅠ
5,사용 하기가 너무 편해서 좋아요 송금도 입출금도 깔끔해서 좋아요 앞으로도 계속 사용 해보려고요 카카오뱅크 가 이렇게 편리할줄 몰랐는데요 여러분들도 한번 이용해 보셨으면 좋을듯 합니다 한시적 인지는 모르겠지만 수수료도 없고 현재로선 제일 좋은것 같아요
3,편리하게 이용하고있는데 요몇일동안 인증오류로 인해 재설치 기기변경문구등 1주일에 2번정도는 삭제하고 다시 재설치 하고있습니다. 핸드폰기종갤럭시S22울트라입니다. 오류 확인을 하셔서 조속한조치 부탁드립니다.
1,ㅇㄴㅇㄴㅇㄴㅇㄴㅇㄴ 앱을 잘못 삭제해서 카드 이용도 못하고 카드 등록도 못하네요 카드는 받았는데 진짜 너무 짜증나요 카드는 사용해도 된다는데 이건 뭐 어떻게 해야하나요 최대한 빨리 해결 부탁드립니다.
5,"기능 제안 합니다. 계좌가 1개 이상 있을 때 알림톡 올 때 계좌 별명으로 받을 수 있는 옵션이 있으면 좋겠습니다. 서로 다른 계좌에서 결제하거나 이체, 입금시 어느 계좌로 들어왔는지 알 수 있게요. 모두 통장 명의자 이름으로 알림이 오니까 구분하기가 어렵습니다."
2,계좌 확인을 위해 신분증을 촬영해 달라고 해서 4번인가 찍었는데 계속 계좌 정지를 하네요. 이렇다면 굳이 이 어플을 쓸 이유가 없어지는데 이에 대해 빨리 보완을 하면 좋겠습니다.
2,카뱅 잘 사용 하는데 2일에 한번씩 들어갈일이 있으면 보안 os 업그레이드하래요. 그때문에 본인인증하고 접속하는데 4달 전서부터 이러더라구요? 소프트웨어 os도 최신버전인데 뭘 더이상 업그레이드 하라는건지.... 글 보니 저만 문제있는게 아니네요.
1,"신용대출. 3개월이상 재직중인 직장인이라면 목돈이 필요한순간 쉽고 빠르게? 대출 해줄 것 같지만 실상은 대출 불가. 신용점수 1000점도 무쓸모. 안내되어 있는 내용 그냥 직장인 말고 ""고소득""직장인으로 바꾸세요 제발. 사람 그만 낚고. 거지같네 참."
5,너무 너무 편하고 일단 이체 수수료가 없다는게 굉장히 도움이 많이 되고 있어요.본인 계좌 등록해서 쓰는 이점도 엄청 나네요.감사할 뿐입니다.
2,평소에 잘 사용해오던 앱이였는데 제가 이상한건지는 모르겠는데 최근에 다른 사람에게 입금해야하는 상황이라 입금을 헸는데 출금만 되고 그 사람의 계좌에는 입금이 안되네요(같은 카뱅끼리 하는 입출금만 그러더라구요) 그래서 한번 문의를 드렸었는데 처리를 해주셨다고 헸었는데 전혀 해결이 되지 않았네요 확실히 처리를 해주시면 감사하겠습니다.(정확히 약 40만원가량 증발 하였습니다.)
1,오픈뱅킹 화면이 토스처럼 직관적이질 않아서 손이 안가는군요. 첫화면부터가 카뱅계좌가 저금통과 세이프박스까지 화면 거의 절반을 차지..오픈뱅킹은 계좌 3개만 보이고 계좌순서도 마음대로 정렬도못하고 오직 3개까지만 순서정렬.. 한 계좌당 화면은 왜그렇게 많이 차지하는지...어쩌다 카카오뱅크가 토스만도 못하게 되었을까요...초기 개발자들 떠났나요..토스가 어떻게 화면구성했는지 한번 보고오세요.
1,개같네요. 업데이트가 안되서 재발급을 못하는건 무슨 경우 입니까? 지웠다가 까는것도 오류 나서 안됨. 이게 무슨 경 우임
4,잘쓰고 있었는데 갑자기 로딩이 이렇게 오래 걸리죠...? 이체 하려고 해도 너무 오래걸리네요 얼른 고쳐주셨으면...
4,카뱅앱 한 동안 사용하지 못했는데 점점 기능과 내용이 좋아지고 있네요! 이제 자주 접속해야겠습니다!
1,아니 OS를 롤리팝이상으로 업그레이드 하든지 휴대폰 잠금을 하든지 하라는데 OS는 문제없고 휴대폰 잠금은 하기싫은데 왜 잠금하라는건지ㅡㅡ 무슨 방법 없나요? 하 며칠째 불편해죽겠네요
3,입출금 신청 하려고 하면 자꾸 미니카드를 신청하라고 하는데 이미 미니카드는 있거든요 이거 버그인가요?? 그리고 저만 그런지는 모르겠는데 스크래치로만 결재가 가능하더라구요ㅜㅜ 그리도 pay도 가입이 안되고요 해결책좀ㅜㅜ
5,은행에 직접 찾아가지 않아도 은행일을 볼수있고 ATM입출금은 타은행에서도 가능하며 수수료도 없고 은행에 관련 모든 인프라가 잘 발달되어 있어 은행중에 제일 앞서 간다고 본다 사용도 편리하고 간편하고 매주 좋은 앱임
5,한번 입력 하면 그 다음부터는 터치 하면 자동으로 되서 넘 편리함
2,실행하려고 열었더니 갑자기 폰에 무슨 키가 없다면서 실행이 안되는 경우는 또 뭔가요. 잠금화면 설정해놓고 나니 이번에는 다시 재인증하라 그래서 조금 어이가 없네요. 참고로 폰 자체는 갤럭시 노트 20인데 이런 게 떠서 별롭니다.
2,다 좋습니다만..업뎃을 괜히 한건지..첫화면에 다른금융계좌는 안보였으면 좋겠어요..금액은 가릴수 있게 설정은 해뒀는데 첫화면에 목록이 보이니 부담스럽네요ㅠㅠ다른계좌 목록이 굳이 바로 안보여도 카뱅 계좌 금액 누르고 가져오기에서 보면 되는데 왜 밖에 꺼내두셨는지...목록 숨김이라도 있으면 좋겠습니다.. 아니 인증은 왜 자꾸 하게 만드시는지..멈춰주세요ㅠㅠㅠㅠㅠ
1,"이미 대출승인내서 어플 다 쓰게만들어놓고서는 뒤늦게 신분증 다시 제출하라고하고, 신분증 제출했는데도 코팅 벗겨진 것 때문에 훼손된 신분증이라면서 거래자체를 막아버리네요. 다른신분증으로 다시 제출하려고해도 계속 오류나고. 분통터져서, 전세자금대출 얼른 중도상환하고 다시는 안 쓸겁니다 진짜로"
1,아니 왜 4자리 카드 비밀번호 까먹어서 재설정 하고 새 비밀번호 입력했는데 왜 오류가 뜨냐고요 이앱 오류가 너무 심하네요 고쳐주시면 감사하겠습니다 한 30번 이상 해봤는데도 이러면 앱에 문제가 있는거 아닌가요? 그리고 너무 불편해요 오류 수정 부탁드려요.
2,기변하고 6개월째 잘쓰고있는데 5월?들어서고 갑자기 계속 프리베이트 키가 없다면서 계속 로그아웃되있고 켤때마다 인증새로하라고 뜹니다 뭐 원치 않는 관련화면이 계속 나오면 os를 5.0(롤리팝)이상으로 업그레이드 하라는데 핸드폰 z플립3사용중이고 소프트웨어 최신버전인데 뭘 업그레이드 하란건지 ㅡ ㅡ 주 계좌인데 조치안해주면 진짜 갈아탈듯
1,모임통장 하나 만드는데 금액한도 해제해야 한다고 번거로운 서류 내게 해서 내고 회사가 이름만 들으면 알만한 곳인데 서류 기껏 냈더니 회사 이름 다르다고 거절당하고.. 어이없습니다. 앱에서 회사명 검색할 때 '@@@@'만 떠서 그거 선택했는데 건강보험득실확인서상 '@@@@청'이라고 거부하고 이의제기 했더니 직장명 강제로 다시 수정 입력하고 서류 첨부터 다시 내라고 하다니... 진짜 서비스 엉망입니다.이런 기관편의적인 곳은 첨 보네요.
5,아직까진 잘쓰고 있습니다 ^^ 여러가지 입출금 이체 수수료무료 편하네요
1,계좌를 만들다가 잘못 눌러서 뒤로 가기라도 해야하는데 그런 기능도 없고 취소도 불가능해서 30일동안 꼼짝없이 못 만들게 되었네요... 이유라도 있는건가요? 뒤로가기나 취소 둘 중 하나는 만들어주시면 좋겠네요...
5,일단 한국인 이라면 누구나 쉽게 할수있구 한번썼던 입출금이 입력되 있어서 너무좋네유^^
1,최근부터 앱켤때마다 기기에 private key가 없다고 하면서 매번 인증을 다시해야하는 엄청난 불편함이 있습니다. 문제해결안되나요? (z플립사용자)
1,장난합니까? 민증사진 읽히지도 않고 뭐 이런 앱이 다 있나요? 아니 기존계좌사용하려니까 진짜 본인인증이 뭐가 이리 어려워요? 아니 민증사진 확인도 못하는데 뭐하는겁니까? 다른곳은 바로 딱 읽히고 확인되는데...
3,캐시백들어오는거 알림좀 안뜨게해주세요... 생색내고싶은건 알겠는데 매번 알림이 두번씩뜨니까 돈받는건데도 좀 짜증나네요;
2,폰교체후 앱다운이 수시간 안됨 며칠까지 휴식시간마다 지겹네 작동은 계속 돌아가는데 답이없어 개진상들 후진국이야
1,학교에서 카드 도난 당했는데 분실신청 해서 계좌에 돈 나가는건 막았지만 교통 카드에 남은 돈은 그대로 증발 해버리네요.. 분실신청 하면 교통카드도 막아지게 해주시면 안되나요 (카뱅카드 훔쳐서 편의점에서 돈 빼고 쓰는 노개념 애들 너무 많아요 이게 다 우리나라 미랜데 나라 망한지 오래라 봅니다) 아니면 교통카드 돈 뺄때 핸드폰으로 비번 입력하게 개선 해주시면 감사할거 같네요.. 꼭 부탁드립니다
1,제가 전에도 이앱을 깔았었는데 잠깐 지웠었습니다.근데 패턴과 비번을 까먹어서 재등록을 했는데 다음단계로 안넘어가지고 계속 처음화면으로 되돌아옵니다
5,이체할때도 편하고 정보를 자세히 알려주네요 꼼꼼한 카카오뱅크 늘 이대로였으면 합니다 화이팅!!!
1,로그인 패턴 점 더럽게 좁아서 찍기 불편. 인식 범위가 너무 넓고 인식도 민감해서 옆으로 지나가는 갓도 다 점 찍은 걸로 잡고.
1,아오 똑같은 알람을 몇번을 날리는거야 4번이나 업데이트됐다고 계속오는데 제대로 처리안함?
1,업데이트후 갑자기 위협정보 수집 동의를 반드시하게 만들면서 위협정보가 어떤정보인지 안내도 없으면 어쩌라는겁니까?
4,뱅크를 지우다 안 되시는 분들 구글계정 두개 이상 있다면 한개만 남기고 다시 설치 해보세요.
5,간편하게 사용할 수 있고 혜택도 많아서 사용하면서 만족도가 높습니다
1,아니 번호가 바뀌나요? 인증번호 5자리랑 4자리 둘다 바껴서 고객센터에 문의했는데 뭔 이상한 말만하고 이앱 뭐하자는거지? 진짜진짜 비추천.. 비번 등록하고 종이에 써놓고 몇번은 됬는데 어느날 갑작히 안됨 지우고싶은데 이체도 안되고 출금도 안됨 이건 그냥 돈먹은 자판기.. 어떻게든 해주던가
1,신분증 인식이 안 됩니다. 어두운 구석에도 들어가봤고 빛 반사 안 되게 손으로 가리거나 여러 별짓 다해봐도 그냥 다시 재촬영하라면서 몇번이고 노이즈 없이 잘 나왔다 싶은 선명한 사진도 튕겨나오네요. 이거 아무나 잘 사용할 순 있는 겁니까? 휴대폰 최신기종이거나 아이폰 아니면 안 됩니까? 지금 화질 구리다고 튕겨내는 거에요? 얼굴이랑 다 잘 나왔는데 계속 튕겨내면 저보고 어쩌라는 겁니까?
