,dateYear,dateMonth,dateDay,rating,content,Processed
29,2019,10,15,5,"초창기부터 너무 잘 쓰고 있어요. 이제 카뱅이 제 지갑이나 다름없답니다 :) 좋은 어플 만들어주셔서 감사합니다! 두가지 건의사항 적어요. 계좌 순서 편집할 수 있음 편할것 같구요, 계좌 관리 색깔을 더 다양하게 해주세요. 적금 예금 보통예금 몇개씩 갖고 있는데, 더 예쁜 색으로 꾸미고 싶어요! 수고하세요.","['초창', '기', '부터', '너무', '자다', '쓰다', '있다', '이제', '카', '뱅이', '제', '지갑', '이나', '다름없다', '좋다', '어플', '만들다', '감사하다', '두', '가지', '건의', '사항', '적다', '계좌', '순서', '편집', '하다', '수', '있다', '편하다', '같다', '계좌', '관리', '색깔', '을', '더', '다양하다', '해주다', '적금', '예금', '보통예금', '몇개', '씩', '갖다', '있다', '더', '예쁘다', '색', '으로', '꾸미다', '싶다', '수고', '하다']"
30,2018,12,30,5,모임통장기능 넘 맘에 들어요! 친구들이랑 하기 좋구 편리하구요 나쁜건 없지만 몇 가지 건의사항이 있어서 적어봐요 1. 모임통장에 친구들과 정한 규칙같은것을 자유롭게 작성하고 모두 쉽게 확인할수 있었으면 좋겠어요! 2. 입/출금한 돈에 대한 설명글을 간단하게 쓸 수 있는 기능이 있으면 좋겠어요 3. 모임주를 돌아거면서 하는 기능도 생기면 진짜진짜 좋을거 같아요 4.니니즈이모티콘 넘나 귀여운것 15일 바께 못쓰다니 아쉬워요..ㅎ 저는 앱만드는거나 이런 서비스 만드는거에 대해 전문적인 부분 아무것도 아는게 없어서 사용자로써 바람을 적어봤어요!! 좋은 상품 만들어주셔서 감사합니다!!,"['모임', '통장', '기능', '넘다', '맘', '에', '들다', '친구', '들', '이랑', '하다', '좋다', '편리하다', '나쁘다', '없다', '몇', '가지', '건의', '사항', '이', '있다', '적다', '보다', '모임', '통장', '에', '친구', '들', '과', '정', '한', '규칙', '같다', '자유롭다', '작성', '하고', '모두', '쉬다', '확인', '하다', '있다', '좋다', '입출금', '한', '돈', '에', '대한', '설명', '글', '을', '간단하다', '쓸다', '수', '있다', '기능', '이', '있다', '좋다', '모이다', '돌다', '하다', '기능', '도', '생기', '면', '진짜진짜', '좋다', '같다', '니', '니', '즈', '이모티콘', '넘다', '귀엽다', '일', '바', '께', '못', '쓰다', '아쉽다', 'ㅎ', '저', '는', '앱', '만들다', '이렇다', '서비스', '만들다', '대해', '전문', '적', '인', '부분', '아무', '것', '도', '알다', '없다', '사용자', '로써', '바람', '을', '적다', '보다', '좋다', '상품', '만들다', '감사하다']"
31,2018,11,3,1,신분증 촬영은 값 입력도 아니고 매번 촬영해야 되는데 오류 발생했다고 인식도 안되고 다시해도 안되고 아무리 해도 안되고 아주 엉망진창이네요. 너무 짜증나서 댓글 남깁니다. 고작 기기 변경하는데 기존 정보 불러오던가 하면되지 무슨 신분증촬영부터 다시 합니까?,"['신분증', '촬영', '은', '값', '입력', '도', '아니다', '매번', '촬영', '하다', '되다', '오류', '발생', '하다', '인식', '도', '안되다', '다시', '하다', '안되다', '아무리', '해도', '안되다', '아주', '엉망', '진창', '이네', '요', '너무', '짜증나다', '댓글', '남기다', '고작', '기기', '변경', '하다', '기존', '정보', '불다', '하다', '지다', '무슨', '신분증', '촬영', '부터', '다시', '합', '니까']"
32,2019,6,3,1,"진짜 불쾌합니다. 답답해하는 상황에 대해 안된다고만 하고있고 상대방 얘기는 듣지도 않네요. 기분좋은 문의도 아니었고 억울하게 계좌가 막혀서 확인해달라고 전날에 통화를 했는데 상담원이 바뀌었다, 그 상담원은 지금 없어서 확인이 안되다는둥 아니 상담 하나에 뭐이리 연결되는 부서가 많고 연결마다 뭐 계속 같은 본인확인을 하는지 게다가 연결에 연결 끝에 결론은 연락처를 받아적어서 직접 전화를 해서 확인해야한다?? 전화하면 같은 질문을 또하고 또 같은말을 하고.... 정말 답답하기 짝이 없습니다. 편의를 위한 온라인뱅크라면 그에 맞게 이런부분부터 개선해주세요. 일반은행과 똑같이 처리한다면 오히려 직접 가서 처리할수있는 지점이있는 은행만도 못한거 아닌가요??","['진짜', '불쾌하다', '답답하다', '상황', '에', '대해', '안되다', '하다', '상대방', '얘기', '는', '듣다', '않다', '기분', '좋다', '문의', '도', '아니다', '억울하다', '계좌', '가', '막히다', '확인', '해달라다', '전날', '에', '통화', '를', '하다', '상담', '원', '이', '바뀌다', '그', '상담', '원', '은', '지금', '없다', '확인', '이', '안되다', '둥', '아니다', '상담', '하나', '에', '뭐', '이리', '연결', '되다', '부서', '가', '많다', '연결', '마다', '뭐', '계속', '같다', '본인', '확인', '을', '하다', '게다가', '연결', '에', '연결', '끝', '에', '결론', '은', '연락처', '를', '받다', '적다', '직접', '전화', '를', '하다', '확인', '하다', '하다', '전화하다', '같다', '질문', '을', '또', '하고', '또', '같다', '하다', '정말', '답답하다', '짝', '이', '없다', '편의', '를', '위', '한', '온라인', '뱅크', '라면', '그', '에', '맞다', '이런', '부분', '부터', '개선', '해주다', '일', '반', '은행', '과', '똑같이', '처리', '하다', '오히려', '직접', '가다', '처리', '하다', '지점', '이', '있다', '은행', '만도', '못', '하다', '아니다']"
33,2019,5,22,1,카뱅을 접속이 불가능해서 문의남겼더니 답도 없고 결국 재설치했더니 또 안되서 결국 고객센터에 전화했네요 상담원이 해결방법을 알려줬는데 잘못된 방법을 알려줘서 시간 낭비하고 다시 또 고객센터에 전화하고...어플엔 문제없고 고객님 기기가 문제인거니까 그때마다 재설치하면 된다니. 해결방법 알려주신거치곤 너무 무책임하시네요,"['카뱅', '을', '접속', '이', '불가능하다', '문의', '남기다', '답', '도', '없다', '결국', '재', '설치', '하다', '또', '안되다', '결국', '고객', '센터', '에', '전화하다', '상담', '원', '이', '해결', '방법', '을', '알다', '주다', '잘', '못', '되다', '방법', '을', '알다', '시간', '낭비하다', '다시', '또', '고객', '센터', '에', '전화하다', '어플', '엔', '문제', '없다', '고객', '님', '기기', '가', '문제', '인거', '니까', '그때', '마다', '재', '설치', '하', '면', '되다', '해결', '방법', '알다', '거치다', '너무', '무책임하다']"
34,2018,11,23,1,계속 다시 깔라는데.... 기기변경하라고 하고... 아래 리뷰 보니 보안설정 핀으로 하면 된다고 해서 바꿨는데... 또 기기변경 뜨네요... 탈퇴하고 싶은데 탈퇴허기 위해서도 로그인이 되야하잖아요... 신분증 사진촬영 20번은 해야 인식되고... 이렇게 어떻게 써요... 최근 리뷰보면 문제없이 쓰는 분도 있는 것 같은데 저는 계속 동일한 문제가 떠서 불편합니다. 이런 리뷰 처음 올립니다.,"['계속', '다시', '깔다', '기', '기', '변경', '하', '라고', '하다', '아래', '리뷰', '보다', '보안', '설정', '핀', '으로', '하다', '되다', '하다', '바꾸다', '또', '기기', '변경', '뜨다', '탈퇴', '하고', '싶다', '탈퇴', '허기', '위', '하다', '로그인', '이', '되다', '야하다', '신분증', '사진촬영', '번은', '하다', '인식', '되다', '이렇게', '어떻다', '써다', '최근', '리뷰', '보다', '문제', '없이', '쓰다', '분도', '있다', '것', '같다', '저', '는', '계속', '동일하다', '문제', '가', '뜨다', '불편하다', '이렇다', '리뷰', '처음', '올리다']"
35,2021,3,29,5,저와 같은 현상으로 불편하신분 참조 안드로이드11 및 Oneui 3.1 업데이트 후 루팅(110)으로 인식하여 카뱅을 종료되는 현상 과 안드로이드11 및 Oneui 3.1 업데이트 후 프로그램 변경이 감지(200) 되어 카뱅이 실행이 되지 않으신 분은 1번 - 플레이 스토어에서 카뱅 최신 업데이트로 올려줍니다 2번 - 1번을 실천하였지만 여전히 카뱅이 작동하지 않는다면 카뱅을 완전 삭제 후 재설치를 해보세요,"['저', '와', '같다', '현상', '으로', '불편하다', '신분', '참조', '안드로이드', '및', '업데이트', '후', '루팅', '으로', '인식', '하다', '카뱅', '을', '종료', '되다', '현상', '과', '안드로이드', '및', '업데이트', '후', '프로그램', '변경', '이', '감지', '되어다', '카', '뱅이', '실행', '이', '되다', '않다', '분', '은', '번', '플레이', '스토어', '에서', '카뱅', '최신', '업데이트', '로', '올려주다', '번', '번', '을', '실천', '하다', '여전하다', '카', '뱅이', '작동', '하다', '않다', '카뱅', '을', '완전', '삭제', '후', '재', '설치', '를', '해보다']"
36,2020,10,22,5,"너무 잘 쓰고 있습니다 ! 제안할 게 있는데요, 홈화면 금액 표시 옵션을 여러 계좌에 똑같이 적용하는 게 아니라 계좌별로 옵션을 끄고 킬 수 있게 달아주면 훨씬 좋을 것 같습니다 ! 금액을 자주 확인해야 하는 계좌도 있고, 자꾸 신경쓸바엔 차라리 엎어두고 쓰는게 나은 계좌도 있고.. 다 달라서요! 쓰면서 그 점이 바뀌면 정말 좋겠다는 생각을 했습니당! 감사합니당~","['너무', '자다', '쓰다', '있다', '제안', '하다', '게', '있다', '홈', '화면', '금액', '표시', '옵션', '을', '여러', '계좌', '에', '똑같이', '적용', '하다', '게', '아니다', '계좌', '별로', '옵션', '을', '끄다', '킬', '수', '있다', '달다', '훨씬', '좋다', '것', '같다', '금액', '을', '자주', '확인', '하다', '하다', '계좌', '도', '있다', '자꾸', '신경', '쓸다', '바', '엔', '차라리', '엎어두', '고', '쓰다', '나은', '계좌', '도', '있다', '다', '다르다', '쓰다', '그', '점', '이', '바뀌다', '정말', '좋다', '생각', '을', '하다', '습', '니당다', '감사하다']"
37,2021,7,7,5,"탈퇴시 사전작업으로 모든 카드 해지, 전계좌 해지(세이프 박스 및 저금통 포함) 등록된 OTP 해지가 필요하며 각 해지 메뉴는 내카드, 내계좌 메뉴에서 제일 아래에 해지 메뉴가 쥐꼬리만하게 있습니다. 사전작업 완료 후 설정란 제일 아래에 회원탈퇴 메뉴가 쥐꼬리 만하게 있으니 해당 버튼 쿨릭하여 탈퇴가 가능 합니다.","['탈퇴', '시', '사', '전', '작업', '으로', '모든', '카드', '해지', '전', '계좌', '해지', '세이프', '박스', '및', '저금', '통', '포함', '등록', '되다', '해지', '가', '필요하다', '각', '해지', '메뉴', '는', '내', '카드', '내', '계좌', '메뉴', '에서', '제일', '아래', '에', '해지', '메뉴', '가', '쥐꼬리', '만하', '게', '있다', '사전', '작업', '완료', '후', '설정', '란', '제일', '아래', '에', '회원', '탈퇴', '메뉴', '가', '쥐꼬리', '만하', '게', '있다', '해당', '버튼', '쿨릭하', '여', '탈퇴', '가', '가능', '하다']"
38,2020,1,2,3,"적금통장 만료돼서 해지 후 자유롭게 출금이 가능한 세이프박스를 애용하는데, 세이프박스의 잔고금액 기록이 업데이트 이후 사라져서 불편하네요. 예전에는 잔고금액 기록사항이 있고 세이프박스의 출금/입금 금액을 덧셈뺄셈으로 계산해야해서 불편했는데 그 점을 개선하고 기존의 기능(잔고금액 내역)이 사라져서 아쉽습니다. 가계부를 쓰는데 세이프박스도 사용하고있어서 이 점이 개선되었으면 하는 바람이 있네요.","['적금', '통장', '만료', '돼다', '해지', '후', '자유롭다', '출금', '이', '가능하다', '세이프', '박스', '를', '애용', '하다', '세이프', '박스', '의', '잔고', '금액', '기록', '이', '업데이트', '이후', '사라지다', '불편하다', '예전', '에는', '잔고', '금액', '기록', '사항', '이', '있다', '세이프', '박스', '의', '출금', '입금', '금액', '을', '덧셈', '뺄셈', '으로', '계산', '하다', '하다', '불편하다', '그', '점', '을', '개선', '하고', '기존', '의', '기능', '잔고', '금액', '내', '역', '이', '사라지다', '아쉽다', '가계부', '를', '쓰다', '세이프', '박스', '도', '사용', '하다', '이', '점', '이', '개선', '되어다', '하다', '바람', '이', '있다']"
39,2019,2,12,1,키카오뱅크가 모바일로 하는거잖아요 근데 앱이 불안정하면 ㅠㅠㅜ어떡합니까 처음에 열고 닫은 이후로 두번째 접속부터는 검으화면만 뜨네요... 앱재설치하면 똑같이 처음 접속만 잘되고 진짜.. 앱을 홈키로 나온게 문제인가 싶어서 로그아웃하고 나왔는데 똑같네요 컴퓨터로 이체할 수도 없고 답답합니다,"['키카', '오', '뱅크', '가', '모바일', '로', '하다', '근데', '앱', '이', '불안정하다', 'ㅠㅠㅜ', '어떡하다', '처음', '에', '열다', '닫다', '이후', '로', '두번째', '접속', '부터는', '검다', '화면', '만', '뜨다', '앱재', '설치', '하', '면', '똑같이', '처음', '접속', '만', '잘', '되다', '진짜', '앱', '을', '홈키', '로', '나오다', '문제', '인가', '싶다', '로그아웃', '하고', '나오다', '똑같다', '컴퓨터', '로', '이체', '하다', '수도', '없다', '답답하다']"
